UserId,FullName,Email,Phone,CPF,BirthDate,Balance,Agency,NumAccount,Status,createdAt,CEP,Address,Num,Complement,Neighborhood,City,State
869,Oliver Vargas,maria-vitoriafonseca@example.org,+55 11 1297-6103,635.197.428-37,1925-06-10,8591.75,5151,253128,inactive,2023-04-15 10:15:20.715820,"Largo Borges, 2",Jardim São José,63368744 Garcia / PR,,,,
870,Emanuelly Sousa,ksantos@example.net,(061) 4932-6265,459.701.836-01,1928-02-05,1381.86,4513,739596,active,2022-10-21 06:12:07.328032,"Setor Oliveira, 1",Serrano,64727-293 Ramos / BA,,,,
871,Luigi Campos,duartematheus@example.org,51 9081 6825,216.589.743-28,1954-03-06,2410.35,9927,611622,inactive,2021-05-03 16:04:48.103480,"Ladeira Enzo da Paz, 5",Manacas,12289-554 Lopes / AL,,,,
872,José Pedro Caldeira,abrito@example.com,(061) 8435 4803,458.017.263-90,1995-03-13,6326.23,1109,344803,active,2020-03-25 11:03:50.923615,"Parque de Pinto, 455",João Pinheiro,00566-984 Andrade de Cavalcanti / RR,,,,
873,Yago Nascimento,mathiascamara@example.org,+55 84 7915 0485,045.697.132-70,1960-12-23,4956.68,7362,391844,inactive,2024-05-05 08:36:03.485919,"Conjunto Monteiro, 166",Granja De Freitas,82392727 Caldeira / GO,,,,
874,Mateus Cavalcanti,augustopacheco@example.net,11 6260-8314,651.390.482-05,1982-10-27,7339.29,9955,675922,active,2021-04-09 17:02:24.186073,Pátio Cardoso,Vila Santo Antônio,34690-120 Nunes Paulista / MG,,,,
875,Maria Flor Peixoto,marinada-mata@example.org,+55 41 3667 2759,728.613.054-44,1962-08-21,3431.49,4420,720970,inactive,2023-09-24 20:36:22.296377,Sítio Sales,Castanheira,91365168 Carvalho / BA,,,,
876,Alexia Cardoso,pintomaria-liz@example.com,+55 (051) 2944 7831,438.901.726-87,2002-04-14,4347.25,6318,444647,inactive,2024-03-08 07:42:26.757261,Lago Henry Gabriel Sousa,Camponesa 1ª Seção,46693612 Cunha / PB,,,,
877,Sra. Lavínia Lima,cporto@example.org,+55 (081) 0042-3497,258.397.601-02,1947-06-15,7205.43,7002,207222,active,2021-10-26 02:22:34.792462,"Trevo de Sousa, 72",Ouro Preto,44861-648 Gonçalves Alegre / GO,,,,
878,Luiz Miguel Monteiro,cunhaluara@example.com,71 0111 3066,975.621.384-19,1947-05-15,7269.78,7618,307783,active,2020-09-23 04:13:19.304749,"Fazenda Brayan da Costa, 62",Brasil Industrial,62584-048 Nogueira / AP,,,,
879,João Felipe Rodrigues,maria-isis70@example.net,0500 684 0532,910.428.635-98,1927-10-10,2045.99,4163,391970,active,2024-01-29 15:42:36.701745,"Colônia Davi Lucas Sá, 8",Alto Dos Pinheiros,66033-481 Moreira / MG,,,,
880,Vinicius Albuquerque,maite92@example.com,81 6319 2320,761.098.523-68,1946-10-17,2768.72,8901,384128,active,2024-05-28 06:54:13.426384,"Pátio Sabrina Silva, 9",Anchieta,99290825 Freitas / SP,,,,
881,Alexandre Mendes,viniciussa@example.net,11 0298-5372,156.092.784-49,1952-07-22,4355.2,4206,604942,inactive,2024-01-05 18:41:19.674031,"Recanto de Rios, 92",São Damião,87978-313 Albuquerque / RO,,,,
882,Noah Fernandes,ayla46@example.net,31 2147-2686,897.124.360-04,1932-08-18,4934.02,3811,730029,active,2021-05-13 17:47:40.568659,"Setor Bernardo Guerra, 30",Vila Jardim Leblon,11795-101 Silveira do Oeste / SP,,,,
883,Sr. Diego Lopes,riossara@example.net,(021) 7650-3693,109.435.827-41,1996-08-24,7535.01,3889,879196,active,2021-06-01 15:56:56.136336,"Passarela Vieira, 615",Cachoeirinha,58263606 Cavalcanti da Prata / PI,,,,
884,Daniela Rios,danteleao@example.net,(021) 2807 0757,348.107.562-62,1932-06-27,9558.03,4162,211690,inactive,2023-05-28 20:12:33.471659,Colônia Mirella Rezende,Universitário,84831912 da Mota / PR,,,,
885,Joaquim Novaes,kaiquefreitas@example.com,+55 (061) 1539 4612,094.126.783-04,1932-07-08,2709.4,2597,302666,active,2020-09-22 10:20:32.042253,"Lagoa das Neves, 26",Eymard,01061633 Vargas / AC,,,,
886,Beatriz Souza,maria-luisaalmeida@example.com,+55 31 5712-6705,372.594.108-41,1982-08-07,9457.84,1493,257839,inactive,2024-04-06 19:37:17.585999,"Residencial Vitória das Neves, 130",Nossa Senhora De Fátima,04314407 Câmara da Serra / RR,,,,
887,Luiza Vasconcelos,vargasbryan@example.com,(061) 5875-3916,509.832.716-40,1946-04-01,1264.21,8966,621772,inactive,2022-08-31 00:48:22.910747,"Parque Pacheco, 28",Estoril,46778310 Castro / RS,,,,
888,Eduarda Sá,dteixeira@example.com,+55 (021) 2990 6194,918.473.256-37,1997-12-21,2101.75,1654,395920,active,2020-12-13 22:05:22.883248,Largo Siqueira,Nova Floresta,31652-280 Mendes / RO,,,,
889,Sr. João Guilherme Barros,beatrizaragao@example.org,0500 175 3487,534.716.890-01,1929-01-19,9806.69,6800,414184,inactive,2020-09-26 13:25:33.801592,"Pátio Miguel Duarte, 2",Gameleira,47310-932 Pereira da Serra / GO,,,,
890,Theodoro Duarte,oliveiracaroline@example.com,81 3563 3126,340.157.692-52,1963-11-07,6450.88,4266,552527,active,2021-01-20 14:58:40.443994,"Vereda Isabella da Rosa, 21",Universitário,03430009 Caldeira de Araújo / RN,,,,
891,Luiz Otávio Abreu,maria-isismachado@example.org,+55 (084) 2801-8847,542.837.190-05,1980-06-07,9615.76,8371,695886,active,2020-06-15 19:57:29.931745,"Chácara Albuquerque, 25",Renascença,11174733 Rodrigues / BA,,,,
892,Aurora Moreira,ana-liz09@example.org,21 4644-5967,218.567.943-00,1948-11-06,5164.63,7670,816593,active,2022-10-01 19:18:16.559601,Fazenda de Costela,Vitoria,98523-573 da Cruz / MG,,,,
893,Dr. João Miguel Araújo,marinafernandes@example.org,21 0622-6169,740.659.832-74,1953-11-27,9899.33,6935,647028,inactive,2021-02-16 20:41:28.312767,"Trevo Hadassa Casa Grande, 47",Xangri-Lá,56703943 Rodrigues / CE,,,,
894,Henry Cavalcante,pnovaes@example.org,0900 442 1922,614.982.305-98,1925-04-06,8180.05,8431,459757,inactive,2024-05-14 10:58:31.493149,"Rodovia de Carvalho, 9",Novo Aarão Reis,76450-804 Freitas / RJ,,,,
895,Dr. Davi Leão,piressarah@example.com,+55 81 3698-3924,531.890.247-23,1969-03-14,7381.62,7091,840449,active,2023-10-01 20:57:28.907793,"Praça Yan Rocha, 71",Santo Agostinho,30463-382 Abreu das Pedras / MG,,,,
896,Juan Albuquerque,zteixeira@example.com,(011) 7975 0820,980.172.534-60,1925-05-13,8698.68,9935,990211,active,2022-12-27 03:12:40.166980,"Morro de Carvalho, 79",Vila Santa Monica 1ª Seção,41795808 Carvalho / TO,,,,
897,Sr. Calebe Novaes,eduardo39@example.com,+55 (061) 2227 0587,730.469.852-74,1935-03-07,4362.1,4325,125715,inactive,2024-04-10 02:40:09.880911,Rodovia Pires,Novo Glória,72626-983 Azevedo do Sul / PE,,,,
898,Sr. Calebe Nogueira,alicenovais@example.org,(041) 1824 3556,670.143.529-70,1977-05-18,7258.79,3192,455201,active,2020-12-03 05:57:21.923647,"Sítio de Moura, 62",Madri,39401661 Vargas de Monteiro / ES,,,,
899,Ágatha Castro,pastoryasmin@example.com,+55 (084) 9481-4265,721.496.083-40,1946-04-02,9414.03,4606,414276,active,2021-09-25 13:35:22.790744,"Trevo Paulo Pacheco, 8",Conjunto Minas Caixa,65894-952 Gomes / GO,,,,
900,Elisa Fogaça,bmacedo@example.org,(071) 0796-5017,174.236.905-70,1937-09-15,5276.48,9476,880533,inactive,2022-09-07 02:42:41.831909,"Avenida Fogaça, 94",Graça,29647-811 Rodrigues / AP,,,,
901,Breno da Rosa,rrios@example.com,31 5562 1043,439.576.281-64,1975-06-27,2790.76,6112,632431,active,2022-12-30 02:20:19.459748,"Viaduto de Cirino, 40",Vila Maloca,79544-205 Rodrigues da Serra / PA,,,,
902,Marcelo Fonseca,lrodrigues@example.org,(081) 6181-7841,612.847.390-31,1962-05-29,8020.19,7984,402299,active,2022-03-13 16:47:51.111293,"Pátio Kevin Albuquerque, 950",Campo Alegre,08906-336 Rios / SE,,,,
903,José Farias,maria-juliada-rocha@example.net,84 6480-9244,897.310.625-21,1927-10-11,5231.65,3460,347086,active,2023-01-20 02:08:39.865887,"Recanto Gael Santos, 68",Flavio De Oliveira,83147-718 Porto do Norte / MA,,,,
904,João Guilherme Sales,cda-paz@example.org,+55 (051) 3068-9236,984.327.510-14,1956-11-24,5548.75,2381,217165,inactive,2020-03-01 23:24:28.325065,"Trecho Souza, 16",Capitão Eduardo,67130253 Alves de Minas / PB,,,,
905,Henrique Sá,correiafelipe@example.com,+55 (041) 8370-8954,216.380.495-05,1933-07-06,2130.77,4556,681623,active,2020-12-03 06:01:00.661069,"Residencial Ferreira, 93",Vila Calafate,15210918 Ferreira / BA,,,,
906,Stella Novais,joao-vitor04@example.org,21 4572-9002,107.429.658-30,1952-05-04,6881.35,8549,108535,inactive,2023-08-23 17:17:57.933642,"Lago de Pimenta, 302",Ribeiro De Abreu,91785168 Caldeira / PI,,,,
907,Pedro Miguel Jesus,imoreira@example.net,0300-430-2449,462.857.103-17,1987-10-01,7133.28,9360,771121,inactive,2024-04-14 01:12:31.136220,"Área de Lima, 26",São Geraldo,59274-165 Carvalho de Minas / MA,,,,
908,Alícia Porto,jaragao@example.org,0300 195 0242,178.532.094-79,1998-10-04,9095.76,2349,440602,inactive,2023-06-04 15:13:00.252397,"Estrada de Caldeira, 99",Flamengo,21891997 Teixeira da Praia / AL,,,,
909,Lorena Santos,ana-sophia34@example.net,+55 (071) 9867-2770,069.257.318-68,1926-10-24,6609.66,9056,346836,inactive,2022-02-05 23:35:14.570229,"Residencial Melo, 5",Vila Nova Cachoeirinha 2ª Seção,20756443 Farias do Norte / SC,,,,
910,Dra. Emanuella Gonçalves,caleb02@example.com,(071) 0016-0637,624.738.105-08,1995-03-27,5593.12,6078,596654,inactive,2023-03-29 08:12:53.112662,"Jardim de Cavalcanti, 85",Vila Havaí,26360-178 Lopes / ES,,,,
911,Esther Lopes,da-motamarina@example.net,61 0607 6890,370.619.845-20,1961-05-04,4734.4,7131,556751,active,2023-05-10 10:39:09.458978,"Colônia de Pacheco, 5",Conjunto Bonsucesso,61957-059 da Cruz / SP,,,,
912,Calebe Pacheco,vitor32@example.net,+55 (084) 8278-4665,246.135.087-62,2006-05-17,3479.03,5795,529143,active,2024-02-18 22:51:18.871587,Recanto de Ramos,São Lucas,15999-365 Santos do Oeste / PB,,,,
913,Heloisa Rocha,felipeda-cunha@example.org,84 7430 4815,375.891.640-20,1971-06-29,6259.03,3771,630349,inactive,2020-03-27 20:09:32.058395,"Feira de Castro, 510",Itapoa,07424-014 Vasconcelos / MG,,,,
914,Ana Julia Moura,arthur-miguel93@example.com,(041) 6232 3433,475.902.138-88,1972-04-08,6555.39,5172,651249,inactive,2021-09-24 20:49:41.165242,"Conjunto da Mata, 177",Vila Da Paz,57477-181 da Conceição / RJ,,,,
915,Mariah Cavalcante,samuelfarias@example.com,84 6640-3949,490.837.261-69,1968-05-16,7950.62,5295,167785,inactive,2023-09-15 04:22:24.815881,Parque Santos,Estrela,43586-296 Moreira / RJ,,,,
916,Maria Helena Novaes,vda-costa@example.com,(021) 7705 8357,239.617.458-46,1974-07-25,4738.14,9142,128048,active,2021-05-10 23:02:59.495013,"Distrito Rafaela Pacheco, 49",Guarani,81976442 Melo / MG,,,,
917,José Miguel Souza,peixotomaya@example.net,(041) 6827-2810,149.306.752-43,2001-03-15,5905.64,5713,771407,active,2021-08-24 22:34:04.307328,"Vila Elisa Peixoto, 237",Nova Cintra,92920315 Macedo de Fonseca / PR,,,,
918,Melina Fonseca,uguerra@example.com,31 1939 6379,948.512.603-42,1928-04-21,4342.52,1871,612472,active,2022-11-06 23:40:20.077183,"Setor Davi Luiz Montenegro, 29",Ernesto Nascimento,40739161 Sá / SE,,,,
919,Vitória Cavalcanti,sophia16@example.net,+55 (031) 5222-1481,241.385.960-89,1954-10-17,1916.8,7162,783928,inactive,2023-02-17 06:17:45.919852,"Jardim Agatha Ribeiro, 2",Santa Monica,64442227 Rios / AM,,,,
920,Bella Freitas,anthony-gabriel53@example.com,+55 61 6299 6848,165.309.842-24,1981-10-11,6992.34,6037,154589,inactive,2021-05-13 13:49:18.217316,"Colônia Gabriel da Mata, 44",Dom Silverio,02847-543 da Mata / AC,,,,
921,Sr. Diogo da Rocha,asampaio@example.net,(051) 6475-4934,658.914.270-01,1936-07-27,9019.39,7376,339420,inactive,2021-09-22 19:44:54.879988,"Alameda de Jesus, 370",João Alfredo,99644409 Azevedo / ES,,,,
922,Lucas Vasconcelos,pietraviana@example.org,0900 182 9070,340.857.216-07,2005-04-13,9990.79,1058,141976,inactive,2022-11-02 20:47:44.243790,"Distrito Kaique Cassiano, 780",Cachoeirinha,22653183 da Luz / AP,,,,
923,Anthony Gabriel Ramos,benjamincostela@example.net,+55 (041) 7817 0437,136.054.728-26,2005-11-15,8117.82,7072,601509,active,2020-05-07 21:49:10.077894,"Distrito Novais, 43",Maria Tereza,84186-027 Ramos da Mata / MG,,,,
924,Theodoro Vieira,allana55@example.org,0500 284 4032,560.293.784-65,1932-10-09,2879.9,9854,494762,inactive,2020-02-26 00:25:14.278152,"Lago Anthony Vargas, 182",Nossa Senhora Aparecida,86600-558 Pereira do Galho / PR,,,,
925,Luiz Otávio Mendonça,novaisluiz-otavio@example.com,61 3287-8888,479.325.860-38,1964-07-31,4256.91,6315,157075,inactive,2020-12-25 11:18:21.854619,"Vereda de Aragão, 75",Leonina,47157-149 Sampaio do Galho / AL,,,,
926,Letícia Jesus,ian75@example.org,(051) 0986-2195,620.485.931-51,1973-08-09,9992.83,3543,982696,active,2022-07-06 14:17:44.011497,"Trecho de Porto, 6",Bonfim,36235-617 Alves de Farias / RR,,,,
927,Sra. Ana Vitória Pastor,maria-lizribeiro@example.net,31 3685 5591,109.735.246-34,1953-01-06,4716.23,3114,801018,inactive,2023-10-11 07:19:12.971883,"Fazenda de Costa, 45",Vila Da Luz,24896-311 Nunes dos Dourados / MS,,,,
928,Dra. Sabrina Moura,stephanynunes@example.net,+55 81 6875 6104,381.620.974-22,1966-05-11,3670.65,2850,851984,inactive,2021-02-24 15:29:54.711266,"Viela de Machado, 89",Cinquentenário,85226-792 Sá de da Costa / RN,,,,
929,Isadora Pinto,lopesmariane@example.net,+55 (021) 2222-6567,294.863.170-03,2002-08-28,3292.0,7977,777018,inactive,2020-07-01 21:53:43.124392,"Lago de Araújo, 862",Acaba Mundo,67152-059 Andrade da Prata / TO,,,,
930,Enzo Gabriel Souza,caua10@example.org,11 7557 2325,853.629.410-89,1949-04-01,3171.31,8075,695750,active,2024-02-01 16:27:44.334667,"Campo de Silveira, 917",Vila Nova,88419523 da Mota de Teixeira / RN,,,,
931,Eduarda Camargo,bruno67@example.com,61 2747 6939,025.163.879-03,1953-12-29,3077.31,3368,504852,active,2020-10-03 07:08:38.159553,"Ladeira Casa Grande, 9",Heliopolis,08251933 Ribeiro das Flores / SC,,,,
932,Sr. Emanuel Sales,camposbella@example.net,+55 71 1049-3293,357.916.840-10,1986-08-10,8897.93,3821,394205,active,2023-01-14 19:00:53.125172,"Feira Vinícius da Costa, 75",São Geraldo,21102640 Porto do Norte / PE,,,,
933,Davi Luiz Rodrigues,clarice42@example.net,81 4996 6449,346.821.957-19,1987-08-12,2603.56,2354,938140,active,2021-07-23 21:13:23.267522,"Estrada Lorena Silveira, 15",Floresta,18792-773 Azevedo do Sul / AP,,,,
934,Aurora Cardoso,xmoraes@example.org,+55 31 8801 3726,670.289.134-22,1952-02-29,8035.24,6880,135011,inactive,2021-12-25 13:12:06.439969,"Passarela Allana Machado, 22",Virgínia,27516645 Moraes / RS,,,,
935,Luiz Felipe Mendonça,fariasluigi@example.org,+55 31 7268-4817,653.184.290-33,1954-02-09,4807.68,1668,196094,inactive,2020-01-24 19:36:58.496407,Quadra de Guerra,Bonsucesso,63160-489 da Mota de Siqueira / RS,,,,
936,Bárbara Vieira,yagoazevedo@example.net,(031) 1512 0315,538.097.621-21,1996-06-19,7280.95,4876,952026,active,2022-11-25 20:55:20.239269,"Rodovia de Pastor, 12",Ademar Maldonado,27649-859 Gonçalves de da Rocha / GO,,,,
937,Kamilly Lima,ysa@example.org,61 5257 8442,315.264.908-89,1983-09-23,3566.62,8977,533669,inactive,2022-08-01 05:48:17.905509,"Praça Gonçalves, 52",Vila Copacabana,10135-355 Albuquerque / PR,,,,
938,Erick Pires,tmonteiro@example.com,21 2125 4379,507.914.368-10,1936-11-01,6786.38,9028,597830,active,2020-06-23 17:26:22.504654,"Via Vitor Hugo Pimenta, 5",São Gonçalo,09769-161 Santos / RN,,,,
939,Noah Pereira,ravyguerra@example.net,+55 61 7667 5584,968.742.013-87,1939-02-05,5008.02,6704,576348,active,2024-01-20 09:39:01.384131,Distrito Pereira,Vitoria Da Conquista,52152-268 Caldeira / AP,,,,
940,Eduarda Nunes,maria-juliasouza@example.net,+55 (081) 6500 0300,432.978.106-96,1936-11-08,7511.3,2305,640402,inactive,2020-07-11 16:48:45.411972,"Campo de Albuquerque, 26",Vila Jardim Montanhes,53083-617 Azevedo das Pedras / PI,,,,
941,Mirella Monteiro,sofiasantos@example.com,0500-914-4359,325.476.981-37,1996-05-23,5300.18,6359,639665,active,2023-05-02 22:58:35.353012,"Viela Maria Alice Câmara, 478",João Paulo Ii,42601-955 Barbosa Verde / BA,,,,
942,Giovanna Rocha,ribeiroisabella@example.net,71 6004 1596,837.160.592-77,1992-05-21,5083.46,7340,404653,inactive,2020-11-07 15:07:45.574603,"Lago Anthony da Mota, 5",Vila Calafate,40069864 Vargas / MS,,,,
943,Sr. Arthur Miguel Barros,fernandoribeiro@example.org,(031) 5985-7282,320.479.518-79,1956-10-12,5111.04,7875,945887,inactive,2022-02-04 08:11:49.881024,"Área de Sales, 766",Ventosa,86879-388 Rocha / RO,,,,
944,Matteo Andrade,epereira@example.org,+55 (011) 2253 0162,348.629.701-50,1949-10-21,3025.76,1258,606210,inactive,2023-12-17 23:15:40.991049,"Setor Casa Grande, 6",Trevo,02346275 Teixeira das Flores / PI,,,,
945,Maria Clara da Luz,ana-laurada-costa@example.net,+55 61 3304-1236,729.465.381-09,1994-04-13,1487.42,2951,218968,active,2020-08-07 01:01:26.393443,Núcleo de Sales,Vila Suzana Primeira Seção,91779506 Martins do Galho / MT,,,,
946,Evelyn Fernandes,tcaldeira@example.net,+55 (071) 8007-8777,365.748.291-19,1991-12-24,1420.38,5847,938209,inactive,2023-02-12 20:38:37.135909,"Alameda da Cruz, 52",Conjunto Taquaril,09497-904 Ferreira do Norte / PB,,,,
947,Mirella Cavalcante,sofialopes@example.net,+55 84 9010 7921,159.470.823-14,2004-04-01,7601.18,6282,995165,active,2023-03-11 16:46:49.428218,"Loteamento Luara Moraes, 55",Grotinha,34613-415 Jesus / MG,,,,
948,Maria Vitória Silveira,lorenarodrigues@example.com,+55 (031) 6493-5941,920.547.861-01,1998-03-17,9403.96,4136,914776,active,2024-05-25 20:32:36.138498,"Lago Almeida, 7",Tres Marias,02374-282 Araújo / PI,,,,
949,Natália Barros,rezendedom@example.net,+55 71 5427-1251,436.750.281-35,1946-10-24,5463.09,1352,336370,active,2022-10-18 00:54:41.478749,"Alameda de Caldeira, 98",Juliana,46698-617 Brito / CE,,,,
950,Olivia Ribeiro,bianca00@example.com,+55 11 4033 0030,914.063.825-15,1989-09-07,6868.24,3342,552682,inactive,2022-06-10 23:36:09.874012,"Viaduto de Almeida, 510",Alto Dos Pinheiros,71823490 da Paz / ES,,,,
951,Maitê Moreira,lopeshenry-gabriel@example.net,11 8696-8319,402.973.568-10,1944-06-13,9204.53,5206,130322,active,2021-10-15 03:21:03.732351,"Rua Maria Flor da Mata, 699",Vila Suzana Segunda Seção,07547419 Castro do Galho / AP,,,,
952,Jade Silva,bernardomachado@example.net,(051) 0179-8422,927.640.581-01,1973-04-26,2373.52,6835,838562,inactive,2023-08-30 11:13:53.462129,"Favela de Camargo, 9",Estoril,75106234 Macedo do Amparo / MA,,,,
953,João Lucas Casa Grande,davi-miguelviana@example.net,+55 21 5349 5428,396.780.215-95,1972-02-14,3909.16,1347,564309,active,2021-04-25 09:25:05.349930,"Feira de Macedo, 59",Serra Do Curral,55357449 Pinto / RS,,,,
954,Leonardo Sousa,mariah54@example.org,+55 (031) 8794 3520,853.649.127-28,1972-04-26,3803.43,3577,386254,active,2022-08-17 08:23:16.475450,"Largo Nogueira, 43",São Bento,50583-771 Ramos Grande / MG,,,,
955,Luan Correia,yuricassiano@example.com,+55 (031) 6347-7846,421.905.738-23,1967-10-16,7227.69,1345,850440,active,2024-03-10 21:13:04.008746,"Feira de Gomes, 1",Jardim Montanhês,75262-547 Pereira de Goiás / AC,,,,
956,Rodrigo Marques,nicolas37@example.com,21 2049 0255,506.934.712-80,1937-09-19,2462.45,9336,610334,active,2022-11-23 18:27:54.554972,"Pátio de Aragão, 20",Tupi B,40547-947 Mendes / BA,,,,
957,Igor Sales,ppacheco@example.com,(071) 5771 6003,138.459.062-51,1947-01-16,2589.75,9680,163345,inactive,2020-06-17 13:42:19.974423,"Área José Vasconcelos, 565",Vila Santa Monica 2ª Seção,27422868 Farias / SE,,,,
958,Dr. Lucas Gabriel Rios,csouza@example.net,(021) 5521-0217,354.617.920-06,1988-02-08,8374.72,6299,743020,active,2021-04-19 21:19:33.294895,"Parque Cavalcante, 54",São Benedito,24452039 Carvalho / BA,,,,
959,Isabel Cunha,rafaelrocha@example.com,31 8994 5123,519.046.832-15,1969-09-18,5627.82,2973,301321,inactive,2024-05-17 06:36:06.867862,"Jardim José Miguel Castro, 87",Vila Engenho Nogueira,76019569 Sousa de Aragão / SC,,,,
960,Bryan Brito,salescaroline@example.com,0300 771 8474,187.362.945-19,1952-06-30,7778.73,5843,333162,active,2023-10-13 18:41:25.162209,"Chácara Vicente da Mota, 67",Inconfidência,93867-024 da Costa / RJ,,,,
961,Arthur da Cruz,souzaleticia@example.org,(031) 2421 5803,745.301.826-90,1996-11-13,4610.16,1995,710550,active,2023-06-25 15:36:50.310912,"Rua Moura, 68",Savassi,71573-559 Moreira / GO,,,,
962,Dr. Gabriel Ferreira,da-mataclara@example.com,0900 146 7212,397.451.862-28,1975-12-05,6766.98,1788,554964,inactive,2021-06-26 21:23:05.275591,Ladeira de Caldeira,São Cristóvão,23229-300 Costa / SC,,,,
963,Emanuella da Mota,stephany35@example.net,11 7883 7266,097.835.126-68,1961-01-28,6622.2,9490,707741,active,2020-10-22 14:02:24.817344,"Recanto Mendonça, 29",Boa Esperança,86266746 Fonseca do Norte / PB,,,,
964,Thiago Freitas,ana-juliamendonca@example.net,+55 (031) 9892 1899,546.801.397-57,2000-04-24,9038.34,4224,373786,inactive,2022-03-26 22:23:15.248207,"Vereda Otávio Melo, 40",Ápia,43854073 Monteiro / CE,,,,
965,Luiz Fernando Siqueira,enzo-gabriel95@example.com,(084) 6521 4332,094.628.731-78,1973-02-07,5816.83,4306,328893,inactive,2022-01-25 11:00:23.785658,"Vila de Leão, 75",Vila Real 1ª Seção,96324006 Duarte / PB,,,,
966,Srta. Maria Cecília Araújo,galmeida@example.org,+55 (041) 4226-7250,158.293.670-68,1939-11-05,6623.45,7706,468154,inactive,2023-03-01 08:35:26.722849,"Passarela Yago Moreira, 99",Maria Tereza,16520-568 Pinto do Sul / ES,,,,
